fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2019-11-01,AA,AA,AA,449,AA,N733UW,449,11057,CLT,"Charlotte, NC",10693,BNA,"Nashville, TN",1758,1803,5,17,1820,1820,6,1826,1826,0,0,,0,N,88,83,60,1,328,,,,,,,,,
2019-11-01,AA,AA,AA,2321,AA,N983NN,2321,13930,ORD,"Chicago, IL",10721,BOS,"Boston, MA",1506,1513,7,17,1530,1811,10,1830,1821,-9,0,,0,N,144,128,101,1,867,,,,,,,,,
2019-11-01,AA,AA_CODESHARE,AA,5005,PT,N644AE,5005,14100,PHL,"Philadelphia, PA",14576,ROC,"Rochester, NY",1304,1259,-5,22,1321,1411,3,1422,1414,-8,0,,0,N,78,75,50,1,257,,,,,,,,,
2019-11-01,AA,AA_CODESHARE,AA,5981,YV,N326MS,5981,11298,DFW,"Dallas/Fort Worth, TX",10140,ABQ,"Albuquerque, NM",1645,1645,0,19,1704,1732,4,1736,1736,0,0,,0,N,111,111,88,1,569,,,,,,,,,
2019-11-01,AS,AS_CODESHARE,AS,2462,QX,N637QX,2462,14747,SEA,"Seattle, WA",10849,BZN,"Bozeman, MT",2125,2138,13,17,2155,6,5,10,11,1,0,,0,N,105,93,71,1,543,,,,,,,,,
2019-11-01,AS,AS_CODESHARE,AS,2469,QX,N417QX,2469,14057,PDX,"Portland, OR",13264,MFR,"Medford, OR",645,634,-11,10,644,731,5,750,736,-14,0,,0,N,65,62,47,1,222,,,,,,,,,
2019-11-01,AS,AS_CODESHARE,AS,2515,QX,N404QX,2515,14747,SEA,"Seattle, WA",13264,MFR,"Medford, OR",1720,1714,-6,13,1727,1826,3,1850,1829,-21,0,,0,N,90,75,59,1,352,,,,,,,,,
2019-11-01,G4,G4,G4,7,G4,309NV,7,12889,LAS,"Las Vegas, NV",10620,BIL,"Billings, MT",725,719,-6,24,743,1031,5,1030,1036,6,0,,0,N,125,137,108,1,754,,,,,,,,,
2019-11-01,AA,AA,AA,2419,AA,N314PD,2419,11057,CLT,"Charlotte, NC",10423,AUS,"Austin, TX",1851,1847,-4,19,1906,2037,8,2040,2045,5,0,,0,N,169,178,151,1,1032,,,,,,,,,
2019-11-01,AA,AA,AA,2443,AA,N958AN,2443,12953,LGA,"New York, NY",11298,DFW,"Dallas/Fort Worth, TX",1959,1948,-11,16,2004,2228,16,2255,2244,-11,0,,0,N,236,236,204,1,1389,,,,,,,,,
2019-11-01,AA,AA,AA,2037,AA,N658AW,2037,13198,MCI,"Kansas City, MO",11057,CLT,"Charlotte, NC",1019,1017,-2,11,1028,1304,8,1336,1312,-24,0,,0,N,137,115,96,1,808,,,,,,,,,
2019-11-01,AA,AA,AA,2686,AA,N9002U,2686,11995,GSO,"Greensboro/High Point, NC",11298,DFW,"Dallas/Fort Worth, TX",731,726,-5,12,738,919,13,937,932,-5,0,,0,N,186,186,161,1,999,,,,,,,,,
2019-11-01,AA,AA_CODESHARE,AA,3118,OO,N709BR,3118,11298,DFW,"Dallas/Fort Worth, TX",14109,PIB,"Hattiesburg/Laurel, MS",940,934,-6,20,954,1055,4,1121,1059,-22,0,,0,N,101,85,61,1,462,,,,,,,,,
2019-11-01,AA,AA_CODESHARE,AA,4508,YX,N122HQ,4508,14100,PHL,"Philadelphia, PA",11042,CLE,"Cleveland, OH",1625,1623,-2,18,1641,1743,6,1802,1749,-13,0,,0,N,97,86,62,1,363,,,,,,,,,
2019-11-01,UA,UA_CODESHARE,UA,3418,YX,N747YX,3418,11618,EWR,"Newark, NJ",11433,DTW,"Detroit, MI",1529,1705,96,22,1727,1852,13,1739,1905,86,0,,0,N,130,120,85,1,488,0,0,0,0,86,,,,
2019-11-01,UA,UA_CODESHARE,UA,3469,YX,N655RW,3469,11057,CLT,"Charlotte, NC",13930,ORD,"Chicago, IL",1355,1420,25,15,1435,1505,10,1515,1515,0,0,,0,N,140,115,90,1,599,,,,,,,,,
2019-11-01,DL,DL,DL,1328,DL,N665DN,1328,14908,SNA,"Santa Ana, CA",10397,ATL,"Atlanta, GA",1300,1257,-3,14,1311,1933,8,2014,1941,-33,0,,0,N,254,224,202,1,1919,,,,,,,,,
2019-11-01,DL,DL,DL,1487,DL,N912DU,1487,10397,ATL,"Atlanta, GA",14193,PNS,"Pensacola, FL",1206,1203,-3,11,1214,1203,2,1217,1205,-12,0,,0,N,71,62,49,1,271,,,,,,,,,
2019-11-01,DL,DL,DL,1513,DL,N932AT,1513,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",859,856,-3,15,911,953,9,1014,1002,-12,0,,0,N,75,66,42,1,226,,,,,,,,,
2019-11-01,DL,DL,DL,1636,DL,N917DN,1636,11996,GSP,"Greer, SC",10397,ATL,"Atlanta, GA",1200,1154,-6,16,1210,1241,5,1305,1246,-19,0,,0,N,65,52,31,1,153,,,,,,,,,
2019-11-01,DL,DL,DL,1694,DL,N3758Y,1694,14747,SEA,"Seattle, WA",12889,LAS,"Las Vegas, NV",1200,1156,-4,14,1210,1408,7,1432,1415,-17,0,,0,N,152,139,118,1,867,,,,,,,,,
2019-11-01,DL,DL,DL,1760,DL,N321US,1760,14869,SLC,"Salt Lake City, UT",13486,MSO,"Missoula, MT",2035,2020,-15,13,2033,2137,7,2208,2144,-24,0,,0,N,93,84,64,1,436,,,,,,,,,
2019-11-01,DL,DL,DL,1811,DL,N705TW,1811,10721,BOS,"Boston, MA",12892,LAX,"Los Angeles, CA",725,738,13,23,801,1055,12,1052,1107,15,0,,0,N,387,389,354,1,2611,13,0,2,0,0,,,,
2019-11-01,DL,DL,DL,1836,DL,N826DN,1836,12892,LAX,"Los Angeles, CA",14747,SEA,"Seattle, WA",1830,1824,-6,10,1834,2048,35,2127,2123,-4,0,,0,N,177,179,134,1,954,,,,,,,,,
2019-11-01,DL,DL,DL,1861,DL,N996DL,1861,12992,LIT,"Little Rock, AR",10397,ATL,"Atlanta, GA",1500,1458,-2,11,1509,1710,5,1726,1715,-11,0,,0,N,86,77,61,1,453,,,,,,,,,
2019-11-01,DL,DL,DL,1954,DL,N334DN,1954,12892,LAX,"Los Angeles, CA",10397,ATL,"Atlanta, GA",900,855,-5,15,910,1544,6,1618,1550,-28,0,,0,N,258,235,214,1,1947,,,,,,,,,
2019-11-01,DL,DL,DL,2056,DL,N369NB,2056,11433,DTW,"Detroit, MI",11278,DCA,"Washington, DC",1025,1017,-8,14,1031,1134,4,1151,1138,-13,0,,0,N,86,81,63,1,405,,,,,,,,,
2019-11-01,DL,DL,DL,2349,DL,N304DN,2349,11278,DCA,"Washington, DC",10397,ATL,"Atlanta, GA",1458,1452,-6,16,1508,1633,10,1653,1643,-10,0,,0,N,115,111,85,1,547,,,,,,,,,
2019-11-01,DL,DL,DL,2478,DL,N893AT,2478,15624,VPS,"Valparaiso, FL",10397,ATL,"Atlanta, GA",715,709,-6,17,726,907,15,925,922,-3,0,,0,N,70,73,41,1,250,,,,,,,,,
2019-11-01,DL,DL,DL,2576,DL,N352NW,2576,14307,PVD,"Providence, RI",11433,DTW,"Detroit, MI",545,1249,424,11,1300,1441,6,750,1447,417,0,,0,N,125,118,101,1,615,0,0,0,0,417,,,,
2019-11-01,DL,DL,DL,2894,DL,N3747D,2894,10721,BOS,"Boston, MA",15304,TPA,"Tampa, FL",810,1030,140,21,1051,1345,4,1133,1349,136,0,,0,N,203,199,174,1,1185,136,0,0,0,0,808.0,58,58,
2019-11-01,AA,AA_CODESHARE,AA,3801,MQ,N227NN,3801,11540,ELP,"El Paso, TX",13930,ORD,"Chicago, IL",635,641,6,14,655,1020,13,1043,1033,-10,0,,0,N,188,172,145,1,1236,,,,,,,,,
2019-11-01,AA,AA_CODESHARE,AA,3896,MQ,N670AE,3896,13367,MLI,"Moline, IL",13930,ORD,"Chicago, IL",1628,1633,5,15,1648,1722,15,1733,1737,4,0,,0,N,65,64,34,1,139,,,,,,,,,
2019-11-01,AA,AA_CODESHARE,AA,4019,MQ,N819AE,4019,11003,CID,"Cedar Rapids/Iowa City, IA",13930,ORD,"Chicago, IL",1620,1641,21,9,1650,1732,15,1733,1747,14,0,,0,N,73,66,42,1,196,,,,,,,,,
2019-11-01,NK,NK,NK,440,NK,N907NK,440,11042,CLE,"Cleveland, OH",10721,BOS,"Boston, MA",1923,1921,-2,13,1934,2047,10,2108,2057,-11,0,,0,N,105,96,73,1,563,,,,,,,,,
2019-11-01,NK,NK,NK,510,NK,N516NK,510,13796,OAK,"Oakland, CA",12892,LAX,"Los Angeles, CA",2330,2326,-4,14,2340,37,11,104,48,-16,0,,0,N,94,82,57,1,337,,,,,,,,,
2019-11-01,AA,AA,AA,10,AA,N106NN,10,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",2130,2129,-1,11,2140,509,9,551,518,-33,0,,0,N,321,289,269,1,2475,,,,,,,,,
2019-11-01,AA,AA,AA,598,AA,N194UW,598,11057,CLT,"Charlotte, NC",12953,LGA,"New York, NY",956,1026,30,12,1038,1153,4,1202,1157,-5,0,,0,N,126,91,75,1,544,,,,,,,,,
2019-11-01,AA,AA,AA,1657,AA,N919US,1657,10721,BOS,"Boston, MA",14100,PHL,"Philadelphia, PA",808,759,-9,23,822,936,6,950,942,-8,0,,0,N,102,103,74,1,280,,,,,,,,,
2019-11-02,AA,AA_CODESHARE,AA,5930,YV,N925FJ,5930,15376,TUS,"Tucson, AZ",14107,PHX,"Phoenix, AZ",708,705,-3,35,740,813,3,805,816,11,0,,0,N,57,71,33,1,110,,,,,,,,,
2019-11-02,AS,AS_CODESHARE,AS,2096,QX,N445QX,2096,14747,SEA,"Seattle, WA",10275,ALW,"Walla Walla, WA",1145,1142,-3,33,1215,1301,3,1250,1304,14,0,,0,N,65,82,46,1,213,,,,,,,,,
2019-11-02,AS,AS_CODESHARE,AS,2135,QX,N439QX,2135,10666,BLI,"Bellingham, WA",14747,SEA,"Seattle, WA",620,621,1,18,639,704,8,710,712,2,0,,0,N,50,51,25,1,93,,,,,,,,,
2019-11-02,AS,AS_CODESHARE,AS,2176,QX,N646QX,2176,14057,PDX,"Portland, OR",14107,PHX,"Phoenix, AZ",1535,1531,-4,11,1542,1759,5,1800,1804,4,0,,0,N,145,153,137,1,1009,,,,,,,,,
2019-11-02,AA,AA_CODESHARE,AA,4265,MQ,N276NN,4265,14689,SBA,"Santa Barbara, CA",11298,DFW,"Dallas/Fort Worth, TX",624,624,0,12,636,1117,8,1140,1125,-15,0,,0,N,196,181,161,1,1316,,,,,,,,,
2019-11-02,NK,NK,NK,404,NK,N647NK,404,11697,FLL,"Fort Lauderdale, FL",10397,ATL,"Atlanta, GA",928,1009,41,13,1022,1144,8,1123,1152,29,0,,0,N,115,103,82,1,581,29,0,0,0,0,,,,
2019-11-02,AA,AA_CODESHARE,AA,5558,OH,N585NN,5558,10994,CHS,"Charleston, SC",11057,CLT,"Charlotte, NC",1756,1748,-8,22,1810,1849,9,1910,1858,-12,0,,0,N,74,70,39,1,168,,,,,,,,,
2019-11-02,AA,AA,AA,1539,AA,N937NN,1539,11618,EWR,"Newark, NJ",11057,CLT,"Charlotte, NC",1206,1200,-6,13,1213,1346,9,1400,1355,-5,0,,0,N,114,115,93,1,529,,,,,,,,,
2019-11-02,AA,AA,AA,1580,AA,N831NN,1580,14107,PHX,"Phoenix, AZ",11618,EWR,"Newark, NJ",907,911,4,17,928,1630,13,1658,1643,-15,0,,0,N,291,272,242,1,2133,,,,,,,,,
2019-11-02,AA,AA,AA,2397,AA,N865NN,2397,14492,RDU,"Raleigh/Durham, NC",13303,MIA,"Miami, FL",1243,1234,-9,21,1255,1438,8,1450,1446,-4,0,,0,N,127,132,103,1,700,,,,,,,,,
2019-11-02,AA,AA,AA,2011,AA,N124US,2011,12266,IAH,"Houston, TX",11057,CLT,"Charlotte, NC",638,634,-4,12,646,929,12,1015,941,-34,0,,0,N,157,127,103,1,912,,,,,,,,,
2019-11-02,AA,AA,AA,2722,AA,N820NN,2722,14831,SJC,"San Jose, CA",14107,PHX,"Phoenix, AZ",1242,1234,-8,13,1247,1416,6,1435,1422,-13,0,,0,N,113,108,89,1,621,,,,,,,,,
2019-11-02,UA,UA,UA,2307,UA,N17133,2307,11292,DEN,"Denver, CO",12982,LIH,"Lihue, HI",935,944,9,19,1003,1316,2,1331,1318,-13,0,,0,N,476,454,433,1,3414,,,,,,,,,
2019-11-02,UA,UA,UA,2121,UA,N477UA,2121,11618,EWR,"Newark, NJ",11292,DEN,"Denver, CO",1230,1227,-3,14,1241,1430,8,1449,1438,-11,0,,0,N,259,251,229,1,1605,,,,,,,,,
2019-11-02,UA,UA,UA,2120,UA,N436UA,2120,11618,EWR,"Newark, NJ",11697,FLL,"Fort Lauderdale, FL",1130,1123,-7,15,1138,1409,10,1431,1419,-12,0,,0,N,181,176,151,1,1065,,,,,,,,,
2019-11-02,UA,UA,UA,2079,UA,N78438,2079,11042,CLE,"Cleveland, OH",13204,MCO,"Orlando, FL",925,921,-4,9,930,1131,12,1154,1143,-11,0,,0,N,149,142,121,1,895,,,,,,,,,
2019-11-02,UA,UA,UA,2040,UA,N76519,2040,12266,IAH,"Houston, TX",11697,FLL,"Fort Lauderdale, FL",935,940,5,33,1013,1304,12,1303,1316,13,0,,0,N,148,156,111,1,966,,,,,,,,,
2019-11-02,UA,UA,UA,1752,UA,N447UA,1752,13930,ORD,"Chicago, IL",13495,MSY,"New Orleans, LA",1041,1028,-13,34,1102,1254,4,1302,1258,-4,0,,0,N,141,150,112,1,836,,,,,,,,,
2019-11-02,UA,UA,UA,1730,UA,N822UA,1730,10529,BDL,"Hartford, CT",13930,ORD,"Chicago, IL",1315,1301,-14,9,1310,1416,9,1455,1425,-30,0,,0,N,160,144,126,1,783,,,,,,,,,
2019-11-02,UA,UA,UA,1649,UA,N437UA,1649,11618,EWR,"Newark, NJ",14635,RSW,"Fort Myers, FL",1100,1053,-7,15,1108,1349,4,1406,1353,-13,0,,0,N,186,180,161,1,1068,,,,,,,,,
2019-11-02,AA,AA_CODESHARE,AA,4512,YX,N112HQ,4512,15919,XNA,"Fayetteville, AR",11057,CLT,"Charlotte, NC",1821,1848,27,12,1900,2126,9,2130,2135,5,0,,0,N,129,107,86,1,754,,,,,,,,,
2019-11-02,DL,DL,DL,31,DL,N387DN,31,10397,ATL,"Atlanta, GA",11298,DFW,"Dallas/Fort Worth, TX",1942,1939,-3,13,1952,2048,7,2101,2055,-6,0,,0,N,139,136,116,1,731,,,,,,,,,
2019-11-02,DL,DL,DL,674,DL,N917DN,674,10397,ATL,"Atlanta, GA",13930,ORD,"Chicago, IL",1210,1208,-2,15,1223,1255,6,1319,1301,-18,0,,0,N,129,113,92,1,606,,,,,,,,,
2019-11-02,DL,DL,DL,680,DL,N381DZ,680,13487,MSP,"Minneapolis, MN",13485,MSN,"Madison, WI",2030,2026,-4,14,2040,2116,12,2131,2128,-3,0,,0,N,61,62,36,1,228,,,,,,,,,
2019-11-02,DL,DL,DL,708,DL,N915DU,708,13487,MSP,"Minneapolis, MN",15304,TPA,"Tampa, FL",1300,1300,0,25,1325,1701,3,1711,1704,-7,0,,0,N,191,184,156,1,1306,,,,,,,,,
2019-11-02,DL,DL,DL,773,DL,N607AT,773,13487,MSP,"Minneapolis, MN",10627,BIS,"Bismarck/Mandan, ND",1740,1737,-3,9,1746,1846,4,1910,1850,-20,0,,0,N,90,73,60,1,386,,,,,,,,,
2019-11-02,DL,DL,DL,1094,DL,N928DN,1094,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",818,811,-7,10,821,913,6,936,919,-17,0,,0,N,78,68,52,1,321,,,,,,,,,
2019-11-02,DL,DL,DL,1095,DL,N978AT,1095,10397,ATL,"Atlanta, GA",10868,CAE,"Columbia, SC",1221,1218,-3,17,1235,1307,5,1318,1312,-6,0,,0,N,57,54,32,1,192,,,,,,,,,
2019-11-02,DL,DL,DL,1189,DL,N829DN,1189,14869,SLC,"Salt Lake City, UT",10821,BWI,"Baltimore, MD",1345,1339,-6,11,1350,1914,7,1952,1921,-31,0,,0,N,247,222,204,1,1865,,,,,,,,,
2019-11-02,DL,DL,DL,1222,DL,N363DN,1222,13487,MSP,"Minneapolis, MN",13342,MKE,"Milwaukee, WI",2037,2034,-3,14,2048,2132,4,2146,2136,-10,0,,0,N,69,62,44,1,297,,,,,,,,,
2019-11-02,DL,DL,DL,1262,DL,N913DL,1262,10397,ATL,"Atlanta, GA",13577,MYR,"Myrtle Beach, SC",1500,1459,-1,8,1507,1554,3,1607,1557,-10,0,,0,N,67,58,47,1,317,,,,,,,,,
2019-11-02,DL,DL,DL,1294,DL,N923DZ,1294,14027,PBI,"West Palm Beach/Palm Beach, FL",10397,ATL,"Atlanta, GA",814,813,-1,11,824,939,18,1004,957,-7,0,,0,N,110,104,75,1,545,,,,,,,,,
2019-11-02,DL,DL,DL,1310,DL,N940AT,1310,13487,MSP,"Minneapolis, MN",12478,JFK,"New York, NY",1015,1012,-3,20,1032,1347,5,1358,1352,-6,0,,0,N,163,160,135,1,1029,,,,,,,,,
2019-11-02,DL,DL,DL,1403,DL,N968DL,1403,11481,ECP,"Panama City, FL",10397,ATL,"Atlanta, GA",1757,1750,-7,7,1757,1937,24,2020,2001,-19,0,,0,N,83,71,40,1,240,,,,,,,,,
2019-11-02,DL,DL,DL,1565,DL,N545US,1565,13487,MSP,"Minneapolis, MN",10397,ATL,"Atlanta, GA",725,722,-3,37,759,1051,5,1045,1056,11,0,,0,N,140,154,112,1,907,,,,,,,,,
2019-11-02,DL,DL,DL,1579,DL,N3755D,1579,13487,MSP,"Minneapolis, MN",10821,BWI,"Baltimore, MD",900,858,-2,28,926,1221,4,1227,1225,-2,0,,0,N,147,147,115,1,936,,,,,,,,,
2019-11-02,DL,DL,DL,1622,DL,N342DN,1622,11433,DTW,"Detroit, MI",12889,LAS,"Las Vegas, NV",820,818,-2,12,830,925,12,951,937,-14,0,,0,N,271,259,235,1,1749,,,,,,,,,
2019-11-02,DL,DL,DL,1636,DL,N986DL,1636,10397,ATL,"Atlanta, GA",11996,GSP,"Greer, SC",1016,1015,-1,25,1040,1105,3,1106,1108,2,0,,0,N,50,53,25,1,153,,,,,,,,,
2019-11-02,DL,DL,DL,1883,DL,N550NW,1883,13204,MCO,"Orlando, FL",10397,ATL,"Atlanta, GA",1119,1117,-2,15,1132,1239,10,1254,1249,-5,0,,0,N,95,92,67,1,404,,,,,,,,,
2019-11-02,DL,DL,DL,1930,DL,N323US,1930,14027,PBI,"West Palm Beach/Palm Beach, FL",11433,DTW,"Detroit, MI",1219,1218,-1,14,1232,1456,6,1511,1502,-9,0,,0,N,172,164,144,1,1086,,,,,,,,,
2019-11-02,DL,DL,DL,2034,DL,N370DN,2034,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",1439,1449,10,10,1459,1548,5,1601,1553,-8,0,,0,N,82,64,49,1,356,,,,,,,,,
2019-11-02,DL,DL,DL,2035,DL,N392DA,2035,13342,MKE,"Milwaukee, WI",10397,ATL,"Atlanta, GA",1549,1546,-3,9,1555,1829,4,1848,1833,-15,0,,0,N,119,107,94,1,669,,,,,,,,,
2019-11-02,DL,DL,DL,2240,DL,N857DZ,2240,10299,ANC,"Anchorage, AK",14747,SEA,"Seattle, WA",600,558,-2,9,607,949,10,1038,959,-39,0,,0,N,218,181,162,1,1448,,,,,,,,,
2019-11-02,DL,DL,DL,2431,DL,N962DN,2431,10397,ATL,"Atlanta, GA",11481,ECP,"Panama City, FL",1809,1804,-5,25,1829,1811,3,1812,1814,2,0,,0,N,63,70,42,1,240,,,,,,,,,
2019-11-02,DL,DL,DL,2527,DL,N353NW,2527,11433,DTW,"Detroit, MI",10721,BOS,"Boston, MA",1210,1205,-5,14,1219,1336,8,1402,1344,-18,0,,0,N,112,99,77,1,632,,,,,,,,,
2019-11-02,DL,DL,DL,2561,DL,N364NW,2561,12953,LGA,"New York, NY",11433,DTW,"Detroit, MI",600,734,94,14,748,910,6,750,916,86,0,,0,N,110,102,82,1,502,86,0,0,0,0,,,,
2019-11-02,DL,DL,DL,2634,DL,N338DN,2634,13204,MCO,"Orlando, FL",12478,JFK,"New York, NY",1512,1508,-4,14,1522,1719,9,1758,1728,-30,0,,0,N,166,140,117,1,944,,,,,,,,,
2019-11-02,DL,DL,DL,2684,DL,N927DZ,2684,10397,ATL,"Atlanta, GA",12478,JFK,"New York, NY",1210,1211,1,19,1230,1409,5,1427,1414,-13,0,,0,N,137,123,99,1,760,,,,,,,,,
2019-11-02,DL,DL,DL,2886,DL,N349NW,2886,14107,PHX,"Phoenix, AZ",14747,SEA,"Seattle, WA",1855,1848,-7,8,1856,2129,8,2208,2137,-31,0,,0,N,193,169,153,1,1107,,,,,,,,,
2019-11-02,DL,DL,DL,2892,DL,N968DL,2892,13244,MEM,"Memphis, TN",10397,ATL,"Atlanta, GA",745,736,-9,39,815,1005,23,1009,1028,19,0,,0,N,84,112,50,1,332,0,0,19,0,0,,,,
2019-11-02,DL,DL,DL,3061,DL,N330NW,3061,14747,SEA,"Seattle, WA",14679,SAN,"San Diego, CA",1720,1715,-5,9,1724,1937,9,2006,1946,-20,0,,0,N,166,151,133,1,1050,,,,,,,,,
2019-11-02,AA,AA_CODESHARE,AA,3769,MQ,N821AE,3769,10155,ACT,"Waco, TX",11298,DFW,"Dallas/Fort Worth, TX",1345,1334,-11,7,1341,1407,12,1436,1419,-17,0,,0,N,51,45,26,1,89,,,,,,,,,
2019-11-02,AA,AA_CODESHARE,AA,5277,OH,N560NN,5277,14730,SDF,"Louisville, KY",11057,CLT,"Charlotte, NC",1810,1759,-11,12,1811,1908,13,1953,1921,-32,0,,0,N,103,82,57,1,335,,,,,,,,,
2019-11-02,AA,AA_CODESHARE,AA,5291,OH,N544EA,5291,11057,CLT,"Charlotte, NC",11617,EWN,"New Bern/Morehead/Beaufort, NC",1759,1754,-5,24,1818,1857,2,1905,1859,-6,0,,0,N,66,65,39,1,221,,,,,,,,,
2019-11-02,AA,AA,AA,5,AA,N820AL,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1120,1116,-4,20,1136,1405,13,1437,1418,-19,0,,0,N,497,482,449,1,3784,,,,,,,,,
2019-11-02,AA,AA,AA,32,AA,N107NN,32,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1330,1435,65,12,1447,2234,9,2159,2243,44,0,,0,N,329,308,287,1,2475,4,0,0,0,40,,,,
2019-11-02,WN,WN,WN,5090,WN,N8578Q,5090,10800,BUR,"Burbank, CA",13796,OAK,"Oakland, CA",1905,1902,-3,21,1923,2011,5,2015,2016,1,0,,0,N,70,74,48,1,325,,,,,,,,,
2019-11-02,WN,WN,WN,1753,WN,N294WN,1753,10821,BWI,"Baltimore, MD",10140,ABQ,"Albuquerque, NM",1340,1339,-1,10,1349,1555,5,1555,1600,5,0,,0,N,255,261,246,1,1670,,,,,,,,,
2019-11-02,WN,WN,WN,4063,WN,N7818L,4063,11066,CMH,"Columbus, OH",10821,BWI,"Baltimore, MD",1615,1614,-1,7,1621,1715,3,1725,1718,-7,0,,0,N,70,64,54,1,337,,,,,,,,,
2019-11-02,WN,WN,WN,3058,WN,N7878A,3058,11259,DAL,"Dallas, TX",11292,DEN,"Denver, CO",1800,1756,-4,9,1805,1841,5,1855,1846,-9,0,,0,N,115,110,96,1,651,,,,,,,,,
2019-11-02,WN,WN,WN,4162,WN,N238WN,4162,11259,DAL,"Dallas, TX",12953,LGA,"New York, NY",600,602,2,23,625,1000,13,1015,1013,-2,0,,0,N,195,191,155,1,1381,,,,,,,,,
2019-11-02,WN,WN,WN,4841,WN,N8520Q,4841,11259,DAL,"Dallas, TX",12992,LIT,"Little Rock, AR",1620,1654,34,11,1705,1746,5,1720,1751,31,0,,0,N,60,57,41,1,296,31,0,0,0,0,,,,
2019-11-02,WN,WN,WN,4442,WN,N784SW,4442,11292,DEN,"Denver, CO",11259,DAL,"Dallas, TX",1130,1132,2,11,1143,1410,5,1430,1415,-15,0,,0,N,120,103,87,1,651,,,,,,,,,
2019-11-02,WN,WN,WN,2573,WN,N8507C,2573,11423,DSM,"Des Moines, IA",12889,LAS,"Las Vegas, NV",1040,1035,-5,8,1043,1125,3,1155,1128,-27,0,,0,N,195,173,162,1,1216,,,,,,,,,
2019-11-02,WN,WN,WN,3488,WN,N7748A,3488,11697,FLL,"Fort Lauderdale, FL",12191,HOU,"Houston, TX",1925,1942,17,13,1955,2115,4,2115,2119,4,0,,0,N,170,157,140,1,957,,,,,,,,,
2019-11-02,WN,WN,WN,60,WN,N957WN,60,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",2100,2054,-6,13,2107,2149,5,2200,2154,-6,0,,0,N,60,60,42,1,239,,,,,,,,,
2019-11-02,WN,WN,WN,2603,WN,N964WN,2603,12889,LAS,"Las Vegas, NV",12191,HOU,"Houston, TX",920,919,-1,15,934,1403,3,1425,1406,-19,0,,0,N,185,167,149,1,1235,,,,,,,,,
2019-11-02,WN,WN,WN,5382,WN,N212WN,5382,12889,LAS,"Las Vegas, NV",14057,PDX,"Portland, OR",855,852,-3,8,900,1056,3,1115,1059,-16,0,,0,N,140,127,116,1,763,,,,,,,,,
2019-11-02,WN,WN,WN,4553,WN,N8682B,4553,12889,LAS,"Las Vegas, NV",14683,SAT,"San Antonio, TX",1515,1517,2,10,1527,1939,3,1955,1942,-13,0,,0,N,160,145,132,1,1069,,,,,,,,,
2019-11-02,WN,WN,WN,4239,WN,N457WN,4239,12889,LAS,"Las Vegas, NV",14893,SMF,"Sacramento, CA",1120,1115,-5,15,1130,1235,2,1255,1237,-18,0,,0,N,95,82,65,1,397,,,,,,,,,
2019-11-02,WN,WN,WN,3341,WN,N255WN,3341,12954,LGB,"Long Beach, CA",13796,OAK,"Oakland, CA",1720,1715,-5,10,1725,1817,11,1840,1828,-12,0,,0,N,80,73,52,1,353,,,,,,,,,
2019-11-02,WN,WN,WN,5364,WN,N736SA,5364,13204,MCO,"Orlando, FL",10599,BHM,"Birmingham, AL",2000,1958,-2,16,2014,2030,3,2030,2033,3,0,,0,N,90,95,76,1,479,,,,,,,,,
2019-11-02,WN,WN,WN,3446,WN,N8669B,3446,13204,MCO,"Orlando, FL",11292,DEN,"Denver, CO",1455,1455,0,10,1505,1651,7,1655,1658,3,0,,0,N,240,243,226,1,1546,,,,,,,,,
2019-11-02,WN,WN,WN,2917,WN,N8580Z,2917,13232,MDW,"Chicago, IL",14683,SAT,"San Antonio, TX",1700,1659,-1,9,1708,1938,2,1945,1940,-5,0,,0,N,165,161,150,1,1036,,,,,,,,,
2019-11-02,WN,WN,WN,5444,WN,N919WN,5444,13296,MHT,"Manchester, NH",10821,BWI,"Baltimore, MD",605,601,-4,26,627,743,8,740,751,11,0,,0,N,95,110,76,1,377,,,,,,,,,
2019-11-02,WN,WN,WN,3206,WN,N419WN,3206,13796,OAK,"Oakland, CA",10800,BUR,"Burbank, CA",710,705,-5,12,717,810,2,820,812,-8,0,,0,N,70,67,53,1,325,,,,,,,,,
2019-11-02,WN,WN,WN,3185,WN,N482WN,3185,13796,OAK,"Oakland, CA",12889,LAS,"Las Vegas, NV",745,738,-7,12,750,903,3,910,906,-4,0,,0,N,85,88,73,1,407,,,,,,,,,
